mileage,make,model,fuel,gear,offerType,price,hp,year
70437,Renault,Kadjar,Petrol,Automatic,Used,4435,50.0,2013
120282,Skoda,Octavia,Diesel,Automatic,Used,6036,167.0,2015
129801,Peugeot,3008,Electric,Automatic,Used,3930,121.0,2011
102714,BMW,3 Series,Petrol,Automatic,Used,9491,76.0,2015
49187,Hyundai,i30,Diesel,Automatic,Used,10539,201.0,2019
98684,SEAT,Arona,Petrol,Manual,Used,7034,112.0,2016
137823,Toyota,C-HR,Petrol,Manual,Used,5112,50.0,2015
119123,Ford,Fiesta,Petrol,Automatic,Used,5942,196.0,2016
21825,Hyundai,i30,Electric,Automatic,Used,19348,191.0,2021
74529,SEAT,Ateca,Petrol,Automatic,Used,7181,84.0,2016
93772,BMW,5 Series,Diesel,Manual,Used,11633,95.0,2016
500,Hyundai,i20,Diesel,Manual,Demonstration,16390,94.0,2021
143125,Peugeot,308,Diesel,Automatic,Used,2949,50.0,2012
241636,Audi,A4,,Automatic,Used,4472,136.0,2012
111377,Skoda,Superb,Hybrid,Manual,Used,7712,147.0,2015
135759,Ford,Mondeo,Petrol,Manual,Used,4676,138.0,2014
110308,Skoda,Superb,Diesel,Automatic,Used,5827,123.0,2013
185703,Hyundai,i30,Hybrid,Automatic,Used,4368,163.0,2012
56610,Toyota,RAV4,Petrol,Manual,Used,13416,63.0,2020
101857,Mercedes-Benz,GLC,Diesel,Automatic,Used,12712,208.0,2017
67521,Hyundai,i30,Electric,Manual,Used,10375,77.0,2018
186197,Opel,Corsa,Diesel,Manual,Used,2801,76.0,2012
164509,Renault,Clio,Petrol,Manual,Used,3592,82.0,2014
84908,Peugeot,508,Petrol,Manual,Used,6459,82.0,2017
85989,Opel,Mokka,Electric,Automatic,Used,5958,116.0,2016
91310,Opel,Astra,Diesel,Manual,Used,5810,102.0,2018
28356,Opel,Corsa,Diesel,Automatic,Used,8913,133.0,2018
79871,Toyota,Corolla,Petrol,Manual,Used,6031,72.0,2015
43134,Ford,Mondeo,Electric,Manual,Used,14823,120.0,2019
74053,Audi,A3,Diesel,Manual,Used,9642,58.0,2013
193966,Ford,Focus,Diesel,Manual,Used,2206,138.0,2011
500,Mercedes-Benz,E-Class,Hybrid,Automatic,Used,32982,162.0,2021
148498,Ford,Kuga,Petrol,Automatic,Used,3535,120.0,2011
112535,BMW,3 Series,Diesel,Automatic,Used,9543,94.0,2014
151375,BMW,X3,Diesel,Automatic,Used,8384,135.0,2012
122972,Renault,Captur,Petrol,Automatic,Demonstration,4686,82.0,2013
102642,Volkswagen,Tiguan,Petrol,Automatic,Used,6273,126.0,2015
147913,Skoda,Octavia,Petrol,Automatic,Used,3485,114.0,2012
74354,Peugeot,208,Petrol,Automatic,Used,6959,243.0,2016
500,Renault,Clio,Diesel,Manual,Demonstration,13575,60.0,2021
187852,Opel,Mokka,Petrol,Manual,Used,2714,50.0,2012
500,Mercedes-Benz,A-Class,Diesel,Automatic,Used,36541,,2021
97800,Hyundai,Tucson,Electric,Automatic,Demonstration,10154,50.0,2015
58589,Toyota,C-HR,Diesel,Manual,Used,8963,78.0,2017
119658,SEAT,Ateca,Diesel,Semi-automatic,Used,5592,51.0,2015
69100,BMW,3 Series,Diesel,Manual,Used,11293,67.0,2014
132508,Volkswagen,Passat,Diesel,Automatic,New,5796,73.0,2012
71417,Audi,A6,Diesel,Semi-automatic,Used,11516,154.0,2017
52453,BMW,3 Series,Petrol,Manual,Used,21964,113.0,2021
101626,Toyota,RAV4,Electric,Automatic,Used,8656,173.0,2016
33578,Mercedes-Benz,E-Class,Petrol,Automatic,Demonstration,19238,128.0,2017
42938,Audi,A3,Petrol,Automatic,Used,17943,169.0,2018
136012,Hyundai,i30,Diesel,Semi-automatic,Used,4979,95.0,2015
107973,Peugeot,308,Petrol,Automatic,Used,4964,193.0,2012
87247,Mercedes-Benz,E-Class,Diesel,Manual,Used,13305,131.0,2016
29681,Ford,Fiesta,Diesel,Automatic,Used,11847,94.0,2020
106498,Skoda,Superb,Diesel,Manual,Used,4306,136.0,2014
124351,SEAT,Leon,Diesel,Manual,Used,8339,115.0,2020
15554,Hyundai,i30,Petrol,Manual,Used,12391,105.0,2020
150742,Toyota,C-HR,Diesel,Manual,Used,4390,111.0,2013
48179,Hyundai,i20,Diesel,Automatic,Used,10494,160.0,2017
63471,Volkswagen,Polo,Petrol,Automatic,Used,10061,50.0,2019
120478,Mercedes-Benz,C-Class,Diesel,Semi-automatic,Used,10338,94.0,2016
39421,Skoda,Kodiaq,Petrol,Manual,Used,10379,143.0,2018
13085,Volkswagen,Golf,Diesel,Automatic,Used,17101,141.0,2021
43665,Ford,Mondeo,Electric,Automatic,Used,12461,75.0,2017
500,BMW,3 Series,Petrol,Manual,Used,24820,50.0,2020
81288,Hyundai,i30,Diesel,Automatic,Used,11039,205.0,2019
25610,Volkswagen,Passat,Electric,Manual,Demonstration,20524,105.0,2019
500,BMW,1 Series,Diesel,Automatic,Used,27293,197.0,2020
196787,Mercedes-Benz,C-Class,Diesel,Manual,Used,6309,143.0,2013
136927,BMW,3 Series,Petrol,Automatic,Used,7104,84.0,2011
141377,Skoda,Kodiaq,Petrol,Automatic,Used,4065,50.0,2012
192432,Ford,Fiesta,Diesel,Automatic,Demonstration,4014,101.0,2013
55039,Toyota,Yaris,Diesel,Manual,Used,11360,110.0,2018
84283,Audi,A6,Diesel,Manual,Used,12957,130.0,2016
47014,Skoda,Octavia,Petrol,Semi-automatic,Demonstration,9560,60.0,2016
107781,SEAT,Arona,Hybrid,Manual,Used,3989,113.0,2011
54176,SEAT,Arona,Diesel,Manual,Used,10418,120.0,2018
117698,Peugeot,508,Hybrid,Semi-automatic,Used,4753,153.0,2015
55693,Mercedes-Benz,E-Class,Diesel,Automatic,Used,21554,114.0,2019
133156,Skoda,Octavia,Petrol,Automatic,Used,4331,141.0,2012
120709,Peugeot,308,Electric,Manual,Used,6276,121.0,2014
100698,Toyota,Corolla,Petrol,Manual,New,7467,144.0,2011
136106,SEAT,Arona,Diesel,Automatic,Used,4690,86.0,2014
20649,SEAT,Ateca,Diesel,Manual,Used,14997,50.0,2021
159078,Toyota,C-HR,Diesel,Manual,Used,5678,99.0,2016
105262,SEAT,Arona,Petrol,Manual,Used,6117,99.0,2015
87007,Hyundai,Tucson,Hybrid,Automatic,Used,5821,71.0,2014
133225,BMW,3 Series,Diesel,,Used,7822,50.0,2013
48527,Ford,Focus,Diesel,Automatic,Used,8818,101.0,2018
30215,BMW,3 Series,Diesel,Manual,Used,23691,110.0,2021
45941,BMW,X3,Petrol,Manual,Used,18654,117.0,2019
902,Opel,Astra,Petrol,Semi-automatic,Demonstration,11863,50.0,2019
32749,Mercedes-Benz,GLC,Diesel,Semi-automatic,Used,14449,50.0,2016
159202,Ford,Focus,Petrol,Automatic,Used,5411,172.0,2012
108409,Opel,Mokka,Diesel,Automatic,Used,5226,118.0,2018
47777,SEAT,Ateca,Petrol,Manual,Used,10254,113.0,2019
118465,Hyundai,i20,Diesel,Manual,Used,5687,50.0,2016
185448,Toyota,Yaris,Diesel,Manual,Used,3963,106.0,2012
69338,Ford,Fiesta,Petrol,Manual,Used,8023,95.0,2018
500,Audi,A4,Petrol,Automatic,Used,29548,102.0,2021
141836,Peugeot,308,Petrol,Automatic,New,4643,56.0,2013
192248,BMW,X3,Petrol,Manual,Used,6646,67.0,2012
63546,Skoda,Octavia,Petrol,Manual,Used,10130,202.0,2019
146189,Opel,Astra,Diesel,Semi-automatic,Used,3465,92.0,2014
43811,Mercedes-Benz,A-Class,Hybrid,Automatic,Used,21087,163.0,2018
52918,SEAT,Arona,Hybrid,Manual,Used,9014,103.0,2018
130845,Audi,A4,Diesel,Manual,Used,6589,93.0,2013
163203,Mercedes-Benz,GLC,Hybrid,Manual,Used,7361,76.0,2011
115879,SEAT,Leon,Petrol,Manual,Used,6071,172.0,2017
22849,Mercedes-Benz,E-Class,Diesel,Manual,Used,14380,126.0,2015
31069,Renault,Clio,Petrol,Manual,Used,8654,78.0,2020
117218,BMW,5 Series,Diesel,Manual,Used,9269,90.0,2014
86997,Opel,Corsa,Petrol,Manual,Used,4348,155.0,2013
53512,Peugeot,3008,Hybrid,Manual,Used,10198,50.0,2020
19642,Mercedes-Benz,C-Class,Diesel,Manual,Used,20586,127.0,2019
62504,Peugeot,208,Petrol,Manual,Used,7584,135.0,2017
79707,Renault,Megane,Diesel,Automatic,Used,8600,96.0,2021
80349,Toyota,Yaris,Petrol,Automatic,Used,11413,135.0,2019
50107,Mercedes-Benz,C-Class,Petrol,Manual,Used,21513,137.0,2020
58327,Renault,Captur,Diesel,Manual,Used,6303,58.0,2019
99236,Hyundai,Kona,Petrol,Automatic,Used,7818,162.0,2015
234978,Peugeot,3008,Diesel,Manual,Used,2228,118.0,2011
103076,Mercedes-Benz,C-Class,Petrol,Automatic,Used,14538,119.0,2017
18766,Peugeot,508,Petrol,Semi-automatic,Used,10539,118.0,2019
500,BMW,X3,Petrol,Manual,Used,34227,147.0,2021
79839,SEAT,Ateca,Diesel,Manual,Used,9783,216.0,2018
73045,Opel,Astra,Petrol,Manual,Used,6648,138.0,2017
24987,Skoda,Superb,Petrol,Automatic,Used,10252,162.0,2017
165001,Skoda,Octavia,Petrol,Manual,Used,3484,115.0,2012
155584,Volkswagen,Passat,Petrol,Automatic,Used,3547,206.0,2011
183573,Skoda,Octavia,Electric,Manual,Used,3699,50.0,2011
45461,Hyundai,Kona,Diesel,Automatic,Used,11988,51.0,2020
23711,Opel,Astra,Diesel,Automatic,Used,10573,135.0,2019
157150,Audi,A6,Hybrid,Manual,Used,8812,137.0,2013
87573,Hyundai,i20,Diesel,Semi-automatic,Used,5388,50.0,2015
74849,BMW,X3,Electric,Automatic,Used,18759,125.0,2016
116371,Opel,Corsa,Petrol,Automatic,Used,4342,114.0,2013
144584,Skoda,Kodiaq,Electric,Semi-automatic,Used,5011,142.0,2015
110180,Opel,Insignia,Petrol,Automatic,Used,4667,142.0,2014
108036,Hyundai,i30,Petrol,Manual,Used,8505,50.0,2018
107422,Opel,Astra,Petrol,Automatic,Used,6425,79.0,2019
124145,Hyundai,Tucson,Petrol,Automatic,Used,2899,85.0,2012
500,Volkswagen,Polo,Diesel,Automatic,Used,11539,158.0,2016
51558,Renault,Clio,Diesel,Automatic,Used,8522,147.0,2021
18031,SEAT,Ateca,Diesel,Manual,Used,11137,86.0,2020
14683,Mercedes-Benz,C-Class,Hybrid,Manual,Used,21990,120.0,2019
24395,Mercedes-Benz,C-Class,Diesel,Manual,Used,23605,65.0,2019
150482,Renault,Clio,Petrol,Automatic,Used,3525,212.0,2011
60402,SEAT,Leon,Petrol,Manual,Used,11914,141.0,2021
50597,SEAT,Ibiza,Diesel,Manual,Used,11593,148.0,2019
74926,Volkswagen,Golf,Hybrid,Manual,Used,13138,176.0,2020
47298,SEAT,Leon,Diesel,Automatic,Used,12154,175.0,2020
124177,Hyundai,i20,Petrol,Manual,Demonstration,6142,108.0,2013
151337,Volkswagen,Golf,Petrol,Manual,Used,4311,97.0,2011
79656,Opel,Corsa,Diesel,Manual,Used,7394,170.0,2018
118715,Opel,Astra,Diesel,Manual,Used,4315,111.0,2016
199888,Toyota,C-HR,Petrol,Manual,Used,2981,71.0,2011
125846,Audi,A4,Diesel,Manual,Used,7643,195.0,2013
21132,Opel,Mokka,Petrol,Automatic,Used,13677,88.0,2021
140441,Renault,Kadjar,Petrol,Manual,New,4004,50.0,2014
121561,Volkswagen,Tiguan,Diesel,Manual,Used,6237,152.0,2013
20277,Peugeot,3008,Diesel,Automatic,Used,10303,94.0,2018
31781,Peugeot,308,Diesel,Manual,Used,7188,132.0,2018
111564,Renault,Captur,Petrol,Manual,Used,5171,190.0,2014
53177,SEAT,Ibiza,Petrol,Manual,Used,9838,52.0,2020
119064,Renault,Kadjar,Diesel,Manual,Used,4523,109.0,2017
102538,Peugeot,308,Petrol,Automatic,Used,4578,188.0,2012
99093,Toyota,Yaris,Petrol,Semi-automatic,Used,5835,139.0,2014
17475,Opel,Astra,Petrol,Manual,Used,9896,106.0,2020
192815,Opel,Astra,,Automatic,Used,2463,228.0,2011
146516,SEAT,Ibiza,Diesel,Automatic,Used,3182,116.0,2011
44959,Mercedes-Benz,A-Class,Diesel,Manual,New,21722,130.0,2018
55580,Toyota,Yaris,Petrol,Automatic,Used,10221,198.0,2015
151919,Peugeot,508,Petrol,Automatic,Used,3978,166.0,2013
84351,SEAT,Leon,Diesel,Automatic,Used,7625,184.0,2016
112108,Audi,A6,Diesel,Automatic,Used,8612,82.0,2013
95917,Ford,Fiesta,Petrol,Manual,Used,6268,164.0,2015
174445,Opel,Astra,Diesel,Automatic,Used,2860,130.0,2013
39829,SEAT,Ibiza,Petrol,Manual,Used,7708,77.0,2017
30542,Peugeot,3008,Diesel,Automatic,Used,11470,137.0,2018
58829,Renault,Captur,Diesel,Manual,Used,10852,124.0,2021
167652,Hyundai,i30,Petrol,Manual,Demonstration,3378,189.0,2011
143441,Hyundai,i30,Diesel,Manual,Demonstration,4057,125.0,2014
149061,Renault,Kadjar,Petrol,Automatic,Used,2803,87.0,2013
73763,Ford,Mondeo,Diesel,Automatic,Used,7470,80.0,2017
77810,SEAT,Leon,Diesel,Automatic,Used,7376,123.0,2016
59105,Opel,Astra,Petrol,Manual,Used,8320,53.0,2020
55682,SEAT,Leon,Diesel,Manual,Used,11393,83.0,2021
82947,Peugeot,3008,Petrol,Manual,Demonstration,8927,102.0,2019
93508,Ford,Kuga,Petrol,Manual,Demonstration,4931,88.0,2013
210672,Skoda,Octavia,Hybrid,Manual,Used,3808,138.0,2011
17472,Volkswagen,Golf,Diesel,Automatic,Demonstration,17512,96.0,2020
500,Renault,Megane,Diesel,Automatic,Used,13006,50.0,2021
129074,Opel,Mokka,Diesel,Manual,Used,3107,50.0,2013
194089,Opel,Astra,Electric,Manual,Used,2999,104.0,2011
78916,Skoda,Fabia,Diesel,Automatic,Used,11657,101.0,2018
66061,Mercedes-Benz,C-Class,Diesel,Automatic,Used,14120,70.0,2017
59318,SEAT,Ibiza,Petrol,Automatic,Used,10212,217.0,2020
79895,Renault,Captur,Diesel,Automatic,Used,6245,163.0,2017
24946,Ford,Fiesta,Petrol,Manual,Used,10871,110.0,2019
20219,BMW,5 Series,Petrol,Manual,Used,19671,123.0,2019
179358,Ford,Mondeo,Petrol,Semi-automatic,Used,2606,93.0,2011
147112,Mercedes-Benz,C-Class,Petrol,Automatic,Used,7400,65.0,2012
500,Ford,Focus,Diesel,Automatic,Used,16507,174.0,2019
179651,SEAT,Arona,Petrol,Manual,Used,3188,144.0,2012
118190,BMW,X3,Petrol,Automatic,Used,8320,50.0,2013
100724,Renault,Clio,Diesel,Manual,Used,7232,123.0,2019
85895,Mercedes-Benz,E-Class,Electric,Automatic,Used,15202,137.0,2013
143675,Toyota,RAV4,Petrol,Manual,Used,5108,92.0,2012
140501,Renault,Megane,Electric,Automatic,Used,4432,214.0,2011
55860,Audi,A6,Petrol,Manual,Used,15044,199.0,2016
42962,Skoda,Superb,Diesel,Manual,Used,8970,95.0,2018
106970,BMW,5 Series,Petrol,Manual,Used,15689,103.0,2019
35018,BMW,1 Series,Diesel,Automatic,Used,20329,114.0,2020
32290,Hyundai,i30,Diesel,Automatic,Used,9178,99.0,2018
500,Peugeot,508,Diesel,Semi-automatic,Used,10815,72.0,2019
74752,BMW,3 Series,Diesel,Automatic,Used,12808,145.0,2013
101224,Audi,A4,Diesel,Automatic,Used,12210,211.0,2014
97821,Mercedes-Benz,A-Class,Petrol,Automatic,Used,11814,193.0,2014
157158,Ford,Mondeo,Diesel,Manual,Used,2983,141.0,2011
500,Audi,A3,Petrol,Automatic,Used,32682,50.0,2021
131791,Audi,Q5,Petrol,Automatic,Used,8046,50.0,2013
140971,Skoda,Octavia,Petrol,Automatic,Used,5666,172.0,2015
176799,Mercedes-Benz,E-Class,Diesel,Manual,Used,8523,181.0,2014
98694,Toyota,Corolla,Petrol,Manual,Used,4725,130.0,2011
1951,Renault,Megane,Petrol,Manual,Used,10211,100.0,2020
105102,Peugeot,508,Electric,Automatic,Used,5551,183.0,2013
155100,Mercedes-Benz,A-Class,Diesel,Automatic,Used,7075,155.0,2012
77308,Renault,Kadjar,Diesel,Manual,Used,4440,159.0,2014
208879,Toyota,Corolla,Petrol,Manual,Used,2758,50.0,2012
16523,Mercedes-Benz,GLC,Diesel,Automatic,Used,32614,145.0,2021
130690,Peugeot,308,Petrol,Manual,Used,4325,187.0,2013
175745,Ford,Kuga,Petrol,Manual,Used,3616,132.0,2014
134438,Peugeot,3008,Petrol,Automatic,Used,4554,165.0,2013
179011,Opel,Insignia,Hybrid,Manual,Used,2800,107.0,2011
138722,Peugeot,3008,Petrol,Manual,Used,2975,110.0,2011
42032,BMW,5 Series,Electric,Manual,Used,16787,173.0,2016
113637,Ford,Kuga,Petrol,Manual,Used,4776,77.0,2013
241544,Audi,Q5,Diesel,Automatic,Demonstration,6086,85.0,2011
142156,Mercedes-Benz,E-Class,Petrol,Automatic,Used,9266,101.0,2014
129609,Audi,A6,Petrol,Semi-automatic,Used,9820,109.0,2014
70827,Ford,Focus,Hybrid,Semi-automatic,Used,6953,50.0,2015
46894,BMW,5 Series,Diesel,Manual,Used,25158,148.0,2021
72481,Renault,Kadjar,Diesel,Manual,Used,4938,101.0,2014
5153,Skoda,Superb,Petrol,Automatic,Used,9445,165.0,2018
25439,Peugeot,208,Diesel,Manual,Demonstration,9587,50.0,2019
233407,Renault,Captur,Petrol,Semi-automatic,Used,2087,144.0,2011
156426,BMW,1 Series,Petrol,Manual,Demonstration,12057,170.0,2016
89207,Volkswagen,Golf,Diesel,Automatic,Used,7888,144.0,2015
66403,Opel,Astra,Diesel,Automatic,Used,6356,126.0,2016
92587,Opel,Corsa,Petrol,Automatic,Demonstration,4309,160.0,2012
92731,Mercedes-Benz,A-Class,Diesel,Automatic,Used,16932,182.0,2016
155670,Peugeot,308,Petrol,Automatic,Used,4026,145.0,2012
42634,Skoda,Kodiaq,Petrol,Manual,Used,12502,142.0,2021
106875,Renault,Kadjar,Petrol,Automatic,Used,5228,201.0,2017
158090,BMW,X3,Diesel,Automatic,Used,5078,154.0,2011
109461,Peugeot,308,Diesel,Manual,Used,5587,74.0,2016
500,Mercedes-Benz,C-Class,Petrol,Automatic,Used,32666,187.0,2021
63796,Opel,Mokka,Diesel,Manual,Used,6967,107.0,2019
102247,Opel,Mokka,Diesel,Manual,Used,4429,109.0,2014
46081,Peugeot,308,Hybrid,Semi-automatic,Demonstration,10529,119.0,2020
148248,Audi,A6,Diesel,Manual,Used,8411,151.0,2013
137408,Mercedes-Benz,GLC,Diesel,Automatic,Used,8867,201.0,2013
177809,Ford,Kuga,Hybrid,Manual,Demonstration,3598,107.0,2012
500,Ford,Focus,Diesel,Automatic,Used,16122,208.0,2021
22728,Mercedes-Benz,A-Class,Diesel,Manual,Used,19443,119.0,2018
80548,Mercedes-Benz,GLC,Petrol,Manual,Used,14683,173.0,2016
9486,Mercedes-Benz,GLC,Petrol,Automatic,Used,26400,136.0,2018
120760,Opel,Corsa,Electric,Automatic,Used,5573,100.0,2013
151888,Ford,Kuga,Petrol,Automatic,Used,3904,206.0,2011
75839,Ford,Fiesta,Hybrid,Manual,Demonstration,12036,88.0,2020
19989,Renault,Captur,Diesel,Manual,Used,10456,86.0,2021
201030,Mercedes-Benz,C-Class,Petrol,Automatic,Used,4297,63.0,2011
175559,Toyota,Corolla,Diesel,Automatic,Used,3961,177.0,2011
56252,Peugeot,308,Electric,Automatic,Used,9388,194.0,2017
169680,Mercedes-Benz,E-Class,Hybrid,Semi-automatic,Used,7858,122.0,2011
85530,Audi,A4,Diesel,Automatic,Used,15028,83.0,2018
56769,Mercedes-Benz,C-Class,Petrol,Automatic,Used,26629,130.0,2021
115369,Audi,A6,Petrol,Automatic,Used,9293,109.0,2014
62337,Ford,Fiesta,Diesel,Automatic,Demonstration,6748,77.0,2014
500,BMW,1 Series,Petrol,Automatic,Used,27876,107.0,2020
108576,Volkswagen,Golf,Hybrid,Manual,Used,7366,131.0,2014
53173,Opel,Insignia,Diesel,Automatic,Used,5267,95.0,2013
227829,Renault,Clio,Diesel,Automatic,Used,2187,133.0,2011
50893,Audi,A6,Hybrid,Automatic,Demonstration,28255,50.0,2020
500,Toyota,Corolla,Diesel,Manual,Used,19769,191.0,2021
126162,Ford,Fiesta,Petrol,Manual,Used,2734,87.0,2011
80984,Toyota,RAV4,Petrol,Automatic,Used,11186,167.0,2019
111023,Mercedes-Benz,GLC,Petrol,Automatic,Used,10168,129.0,2012
114362,Skoda,Fabia,Diesel,Manual,Used,4069,124.0,2012
78192,Peugeot,508,Diesel,Manual,Used,4292,58.0,2015
108993,Volkswagen,Golf,Petrol,Automatic,Used,7001,90.0,2015
51728,Hyundai,i30,Petrol,Semi-automatic,Used,11089,81.0,2020
101744,Ford,Fiesta,Petrol,Manual,Used,7151,113.0,2018
186574,Opel,Mokka,Electric,Manual,Used,3919,166.0,2012
75027,SEAT,Ibiza,Diesel,Manual,Used,9286,130.0,2017
65718,SEAT,Leon,Electric,Manual,Used,9635,73.0,2020
36515,Volkswagen,Polo,Petrol,Manual,Used,11395,116.0,2018
71270,Toyota,C-HR,Hybrid,Automatic,Used,5671,118.0,2013
126510,SEAT,Leon,Diesel,Automatic,Used,4508,105.0,2012
76781,Hyundai,Kona,Diesel,Manual,Used,5758,108.0,2015
67880,Opel,Insignia,Petrol,Manual,Used,5671,144.0,2016
86422,SEAT,Ateca,Electric,Semi-automatic,Used,7870,76.0,2014
133861,Opel,Mokka,Hybrid,Manual,Used,2945,90.0,2012
171701,Toyota,Yaris,Diesel,Automatic,Used,3531,165.0,2012
150034,Peugeot,308,Petrol,Manual,Used,3331,131.0,2016
500,Toyota,RAV4,Diesel,Automatic,Used,22370,188.0,2021
29929,Skoda,Octavia,Petrol,Automatic,Used,12592,191.0,2017
77299,Peugeot,208,Petrol,Manual,Used,5185,50.0,2015
41801,Ford,Focus,Petrol,Automatic,New,15525,143.0,2021
52827,Opel,Mokka,Diesel,Automatic,Used,8602,104.0,2018
34656,Peugeot,3008,Hybrid,Manual,Used,12418,58.0,2018
100086,Volkswagen,Polo,Diesel,Automatic,Used,8510,90.0,2017
78474,Renault,Captur,Petrol,Manual,Used,6409,99.0,2019
89343,Volkswagen,Passat,Petrol,Manual,Used,9165,97.0,2016
46432,Skoda,Kodiaq,Petrol,Semi-automatic,Used,7901,84.0,2017
84460,Opel,Mokka,Petrol,Manual,Used,5702,110.0,2017
36836,Opel,Mokka,Petrol,Manual,Used,6370,223.0,2019
21565,Opel,Astra,Diesel,Manual,Used,9223,50.0,2020
102066,Opel,Mokka,Diesel,Semi-automatic,Used,3764,159.0,2014
92374,Ford,Fiesta,Petrol,Manual,Used,9047,111.0,2018
173746,Opel,Corsa,Petrol,Manual,New,2890,85.0,2011
126250,Skoda,Superb,Petrol,Automatic,Used,6807,50.0,2016
76771,Peugeot,3008,Diesel,Automatic,Used,9355,163.0,2020
76064,Skoda,Fabia,Diesel,Automatic,Used,9314,62.0,2018
117273,SEAT,Arona,Petrol,Semi-automatic,Used,4871,144.0,2013
111411,Toyota,Yaris,Petrol,Manual,Used,8163,189.0,2017
136298,Hyundai,i20,Petrol,Automatic,Used,4257,65.0,2014
196118,BMW,3 Series,Petrol,Automatic,Used,7130,177.0,2015
145854,Renault,Kadjar,Diesel,Manual,Used,3628,108.0,2013
99419,Mercedes-Benz,E-Class,Diesel,Automatic,Used,10601,50.0,2017
145165,Mercedes-Benz,E-Class,Diesel,Automatic,Demonstration,11019,68.0,2013
101532,Peugeot,3008,Petrol,Manual,Used,5183,117.0,2015
5942,Volkswagen,Polo,Diesel,Manual,Demonstration,19046,133.0,2021
55299,Toyota,RAV4,Diesel,Manual,Used,11495,50.0,2019
123241,Peugeot,208,Hybrid,Automatic,Used,5169,125.0,2015
55404,Hyundai,i20,Diesel,Manual,Used,11522,152.0,2021
175810,Renault,Kadjar,Petrol,Automatic,Used,2428,165.0,2011
500,Toyota,Corolla,Diesel,Manual,Used,17937,96.0,2021
108560,BMW,3 Series,Diesel,Semi-automatic,Used,9438,128.0,2014
500,Toyota,Corolla,Diesel,Automatic,Used,18093,177.0,2020
73142,BMW,5 Series,Electric,Manual,Used,30724,153.0,2021
56059,Audi,A4,Petrol,Manual,Demonstration,16028,151.0,2017
108860,BMW,5 Series,,Automatic,Used,12843,131.0,2017
54679,Ford,Kuga,Hybrid,Manual,Used,8978,109.0,2019
145631,Renault,Clio,Diesel,Manual,Used,3677,119.0,2013
145889,Audi,A4,Petrol,Automatic,Used,7197,87.0,2012
92427,Peugeot,308,Diesel,Automatic,Used,5378,173.0,2014
56101,SEAT,Ateca,Petrol,Automatic,Used,7447,56.0,2016
105496,SEAT,Arona,Petrol,Automatic,Used,7692,105.0,2019
138989,Hyundai,Kona,Diesel,Automatic,Used,5671,120.0,2013
114384,Opel,Corsa,Hybrid,Automatic,Used,6447,147.0,2017
213472,Ford,Kuga,Petrol,Manual,Used,2757,135.0,2011
150620,Hyundai,i20,Diesel,Automatic,New,4283,187.0,2011
29823,Skoda,Superb,Diesel,Automatic,Used,16723,133.0,2021
31575,SEAT,Ibiza,Petrol,Automatic,Used,11993,97.0,2020
500,Audi,A3,Petrol,Semi-automatic,Used,26308,107.0,2020
113508,Mercedes-Benz,A-Class,Diesel,Manual,Demonstration,12143,94.0,2014
110563,Mercedes-Benz,C-Class,Petrol,Automatic,Used,12771,148.0,2016
42534,Mercedes-Benz,E-Class,Diesel,Manual,Used,16602,64.0,2018
123630,Mercedes-Benz,C-Class,Hybrid,Manual,New,9421,99.0,2013
38932,Renault,Captur,Diesel,Manual,Used,8953,186.0,2019
133904,Volkswagen,Tiguan,Petrol,Semi-automatic,Used,7330,120.0,2018
40808,SEAT,Ateca,Petrol,Manual,Used,6076,62.0,2015
122558,Hyundai,Kona,Petrol,Automatic,Used,6453,109.0,2015
111133,Peugeot,308,Electric,Automatic,Used,6503,50.0,2014
22577,Ford,Focus,Hybrid,Automatic,Used,10710,125.0,2019
5274,Volkswagen,Golf,Diesel,Automatic,Used,20150,204.0,2021
38358,Toyota,Yaris,Diesel,Manual,New,17408,62.0,2021
70358,Volkswagen,Golf,Petrol,Manual,Used,11235,50.0,2019
126511,Renault,Megane,Diesel,Automatic,Used,3828,94.0,2014
83246,Renault,Clio,Petrol,Manual,Demonstration,7999,154.0,2019
179409,Mercedes-Benz,A-Class,Diesel,Manual,Used,8116,184.0,2013
58573,Renault,Clio,Electric,Manual,Used,12772,134.0,2020
115883,Mercedes-Benz,A-Class,Petrol,Manual,Demonstration,11393,50.0,2013
122305,Mercedes-Benz,E-Class,Petrol,Semi-automatic,Used,10102,108.0,2015
167472,Peugeot,3008,Diesel,Automatic,Used,2788,202.0,2012
136453,Hyundai,Tucson,Hybrid,Automatic,New,6185,106.0,2011
50070,Audi,Q5,Petrol,Manual,Used,14842,115.0,2015
4203,Hyundai,i30,Petrol,Semi-automatic,Used,10922,122.0,2017
167445,Toyota,Corolla,Petrol,Automatic,Used,3414,50.0,2011
40431,Peugeot,3008,Diesel,Semi-automatic,Used,9038,159.0,2020
108638,BMW,X3,Diesel,Manual,Used,8650,144.0,2012
51611,Audi,A4,Diesel,Manual,Used,18829,50.0,2021
140328,Renault,Captur,Petrol,Automatic,Used,3453,62.0,2013
152231,Hyundai,i30,Petrol,Automatic,Used,6413,80.0,2015
162969,Peugeot,308,Diesel,Manual,Used,3906,140.0,2012
500,Opel,Corsa,Hybrid,Manual,Used,13105,80.0,2020
61040,Mercedes-Benz,GLC,Diesel,Automatic,Used,18856,146.0,2019
188454,Hyundai,Tucson,Petrol,Semi-automatic,Used,2539,97.0,2011
